timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
30th < 2035,30th < 2035 < d280,East,,,706.1378777725436,-192.0
30th < 2035,30th < 2035 < d280,West,,188.16,161.4389054761449,
30th < 2035,30th < 2035 < d281,East,,,1559.400798940169,-192.0
30th < 2035,30th < 2035 < d281,West,,188.16,1045.4627466447093,
30th < 2035,30th < 2035 < d282,East,,,898.1105403495966,-192.0
30th < 2035,30th < 2035 < d282,West,,188.16,576.4221428060807,
30th < 2035,30th < 2035 < d283,East,,,146.75918635103946,-105.69494469195202
30th < 2035,30th < 2035 < d283,West,,103.58104579811298,,
30th < 2035,30th < 2035 < d284,East,,,8.25978808466439,-0.04693975284690055
30th < 2035,30th < 2035 < d284,West,,0.046000957789962535,,
30th < 2035,30th < 2035 < d285,East,,,658.6273352490173,-192.0
30th < 2035,30th < 2035 < d285,West,,188.16,221.9783023140409,
30th < 2035,30th < 2035 < d286,East,,,1069.8892936054851,-192.0
30th < 2035,30th < 2035 < d286,West,,188.16,710.5102315324842,
30th < 2035,30th < 2035 < d287,East,,,1385.8214137980024,-192.0
30th < 2035,30th < 2035 < d287,West,,188.16,920.814118761342,
30th < 2035,30th < 2035 < d288,East,,,1753.779395853465,-192.0
30th < 2035,30th < 2035 < d288,West,,188.16,1314.0622189295163,
30th < 2035,30th < 2035 < d289,East,,,1445.357856147153,-192.0
30th < 2035,30th < 2035 < d289,West,,188.16,1521.122980499229,
30th < 2035,30th < 2035 < d290,East,,,1317.612381215093,-192.0
30th < 2035,30th < 2035 < d290,West,,188.16,1123.4059606123792,
30th < 2035,30th < 2035 < d291,East,,,1201.4481226675102,-192.0
30th < 2035,30th < 2035 < d291,West,,188.16,1575.7486005905791,
30th < 2035,30th < 2035 < d292,East,,,1496.5493813635205,-192.0
30th < 2035,30th < 2035 < d292,West,,188.16,1037.0232383921148,
30th < 2035,30th < 2035 < d293,East,,,973.5353085378822,-192.0
30th < 2035,30th < 2035 < d293,West,,188.16,1076.9266525749922,
30th < 2035,30th < 2035 < d294,East,,,647.9227754553522,-192.0
30th < 2035,30th < 2035 < d294,West,,188.16,756.8674302621513,
30th < 2035,30th < 2035 < d295,East,,,281.4071849814064,-192.0
30th < 2035,30th < 2035 < d295,West,,188.16,,
30th < 2035,30th < 2035 < d296,East,,,654.8454226261377,-192.0
30th < 2035,30th < 2035 < d296,West,,188.16,594.51812362018,
30th < 2035,30th < 2035 < d297,East,,,478.0938417373817,-192.0
30th < 2035,30th < 2035 < d297,West,,188.16,217.9052853523509,
30th < 2035,30th < 2035 < d298,East,,,477.46910195748865,-192.0
30th < 2035,30th < 2035 < d298,West,,188.16,181.08510067909825,
30th < 2035,30th < 2035 < d299,East,,,268.7217620947594,-192.0
30th < 2035,30th < 2035 < d299,West,,188.16,,
30th < 2035,30th < 2035 < d301,East,,,295.35411664209477,-192.0
30th < 2035,30th < 2035 < d301,West,,188.16,84.18964658384841,
30th < 2035,30th < 2035 < d302,East,,,1190.431525575251,-192.0
30th < 2035,30th < 2035 < d302,West,,188.16,236.88545293769644,
30th < 2035,30th < 2035 < d303,East,,,954.2257053582103,-192.0
30th < 2035,30th < 2035 < d303,West,,188.16,,
30th < 2035,30th < 2035 < d304,East,,,233.06424165908743,-192.0
30th < 2035,30th < 2035 < d304,West,,188.16,,
30th < 2035,30th < 2035 < d305,East,,,443.8690630454999,-192.0
30th < 2035,30th < 2035 < d305,West,,188.16,128.3364310511906,
30th < 2035,30th < 2035 < d306,East,,,633.2973752549304,-192.0
30th < 2035,30th < 2035 < d306,West,,188.16,357.7505033556475,
30th < 2035,30th < 2035 < d307,East,,,251.78151427124433,-82.84822560501354
30th < 2035,30th < 2035 < d307,West,,81.19126109291327,,
30th < 2035,30th < 2035 < d308,East,,,734.875777972596,-192.0
30th < 2035,30th < 2035 < d308,West,,188.16,249.17662802293034,
30th < 2035,30th < 2035 < d309,East,,,398.2056724093089,-192.0
30th < 2035,30th < 2035 < d309,West,,188.16,156.1490599669933,
30th < 2035,30th < 2035 < d310,East,,,21.576409199802793,-3.3300492925170064
30th < 2035,30th < 2035 < d310,West,,3.2634483066666666,,
30th < 2035,30th < 2035 < d314,East,,,233.06424165908743,-192.0
30th < 2035,30th < 2035 < d314,West,,188.16,,
30th < 2035,30th < 2035 < d315,East,,,261.80921082044864,-192.0
30th < 2035,30th < 2035 < d315,West,,188.16,,
30th < 2035,30th < 2035 < d316,East,,,362.96846552387166,-192.0
30th < 2035,30th < 2035 < d316,West,,188.16,444.5105588004234,
30th < 2035,30th < 2035 < d317,East,,,69.6401563612973,-32.68233886811859
30th < 2035,30th < 2035 < d317,West,,32.028692090756216,,
30th < 2035,30th < 2035 < d326,East,,,267.46232263884724,-192.0
30th < 2035,30th < 2035 < d326,West,,188.16,463.06976613335775,
30th < 2035,30th < 2035 < d327,East,,,1838.8480796958174,-192.0
30th < 2035,30th < 2035 < d327,West,,188.16,1996.910389107077,
30th < 2035,30th < 2035 < d328,East,,,1279.909921908182,-192.0
30th < 2035,30th < 2035 < d328,West,,188.16,704.0352085014463,
30th < 2035,30th < 2035 < d329,East,,,2175.1939873677375,-192.0
30th < 2035,30th < 2035 < d329,West,,188.16,1025.8399444086053,
30th < 2035,30th < 2035 < d330,East,,,2751.6299857912436,-192.0
30th < 2035,30th < 2035 < d330,West,,188.16,1833.843432496401,
30th < 2035,30th < 2035 < d331,East,,,2510.1917907431443,-192.0
30th < 2035,30th < 2035 < d331,West,,188.16,1434.172334521341,
30th < 2035,30th < 2035 < d332,East,,,725.1670346920812,-100.37545387230831
30th < 2035,30th < 2035 < d332,West,,98.36794479486214,,
30th < 2035,30th < 2035 < d333,East,,,187.54304777891218,
30th < 2035,30th < 2035 < d335,East,,,484.37158466743267,-192.0
30th < 2035,30th < 2035 < d335,West,,188.16,318.7437153495454,
30th < 2035,30th < 2035 < d336,East,,,743.3032115221827,-192.0
30th < 2035,30th < 2035 < d336,West,,188.16,1512.1029193198865,
30th < 2035,30th < 2035 < d337,East,,,1278.0743161066719,-192.0
30th < 2035,30th < 2035 < d337,West,,188.16,1079.105478940947,
30th < 2035,30th < 2035 < d338,East,,,373.9512734595579,-192.0
30th < 2035,30th < 2035 < d338,West,,188.16,258.3775169051171,
30th < 2035,30th < 2035 < d339,East,,,9.563915498591918,-3.3300492925170064
30th < 2035,30th < 2035 < d339,West,,3.2634483066666666,,
30th < 2035,30th < 2035 < d341,East,,,1659.121584848504,-192.0
30th < 2035,30th < 2035 < d341,West,,188.16,439.5013382243476,
30th < 2035,30th < 2035 < d342,East,,,1145.4989220632037,-192.0
30th < 2035,30th < 2035 < d342,West,,188.16,324.8589896339629,
30th < 2035,30th < 2035 < d343,East,,,1364.6685769525745,-192.0
30th < 2035,30th < 2035 < d343,West,,188.16,1185.183873845929,
30th < 2035,30th < 2035 < d344,East,,,913.8349218746383,-192.0
30th < 2035,30th < 2035 < d344,West,,188.16,1303.583835458559,
30th < 2035,30th < 2035 < d345,East,,,326.8974215082901,-192.0
30th < 2035,30th < 2035 < d345,West,,188.16,239.10974985026812,
30th < 2035,30th < 2035 < d346,East,,,455.50863395641386,-192.0
30th < 2035,30th < 2035 < d346,West,,188.16,357.42476537341474,
30th < 2035,30th < 2035 < d347,East,,,802.339880070492,-192.0
30th < 2035,30th < 2035 < d347,West,,188.16,1009.402452239125,
30th < 2035,30th < 2035 < d348,East,,,1406.74202932708,-192.0
30th < 2035,30th < 2035 < d348,West,,188.16,1434.6210630694866,
30th < 2035,30th < 2035 < d349,East,,,1351.7310173127892,-192.0
30th < 2035,30th < 2035 < d349,West,,188.16,727.1862052552257,
30th < 2035,30th < 2035 < d350,East,,,393.4299597758216,-192.0
30th < 2035,30th < 2035 < d350,West,,188.16,30.9798686022977,
30th < 2035,30th < 2035 < d351,East,,,530.9885212515674,-192.0
30th < 2035,30th < 2035 < d351,West,,188.16,197.7418065545904,
30th < 2035,30th < 2035 < d352,East,,,261.80921082044864,-192.0
30th < 2035,30th < 2035 < d352,West,,188.16,116.42095695693372,
30th < 2035,30th < 2035 < d362,East,,,26.593177163846466,
30th < 2035,30th < 2035 < d363,East,,,190.517385462498,-141.76972818346258
30th < 2035,30th < 2035 < d363,West,,138.9343336197933,,
30th < 2035,30th < 2035 < d365,East,,,225.8118981107311,-184.74765645164368
30th < 2035,30th < 2035 < d365,West,,181.0527033226108,,
30th < 2040,30th < 2040 < d008,East,19.637233339273124,,,
30th < 2040,30th < 2040 < d018,East,180.16093487844822,,,-20.341755448451522
30th < 2040,30th < 2040 < d018,West,,19.934920339482492,,
30th < 2040,30th < 2040 < d019,East,610.8857573309763,,,-176.65195762345672
30th < 2040,30th < 2040 < d019,West,,173.11891847098758,,
30th < 2040,30th < 2040 < d020,East,610.8857573309763,,,-102.37128469694082
30th < 2040,30th < 2040 < d020,West,116.8612691032927,100.323859003002,,
30th < 2040,30th < 2040 < d021,East,610.8857573309763,,,-95.27815662738966
30th < 2040,30th < 2040 < d021,West,116.8612691032927,93.37259349484187,,
30th < 2040,30th < 2040 < d022,East,610.8857573309763,,,-59.19364967747879
30th < 2040,30th < 2040 < d022,West,116.8612691032927,58.00977668392921,,
30th < 2040,30th < 2040 < d023,East,610.8857573309763,,,-47.30451164993008
30th < 2040,30th < 2040 < d023,West,116.8612691032927,46.35842141693147,,
30th < 2040,30th < 2040 < d024,East,610.8857573309764,,,-66.49743131633625
30th < 2040,30th < 2040 < d024,West,116.8612691032927,65.16748269000952,,
30th < 2040,30th < 2040 < d025,East,610.8857573309763,,,-28.541072543044898
30th < 2040,30th < 2040 < d025,West,116.8612691032927,27.970251092184,,
30th < 2040,30th < 2040 < d026,East,610.8857573309763,,,
30th < 2040,30th < 2040 < d026,West,116.8612691032927,,,
30th < 2040,30th < 2040 < d027,East,610.8857573309763,,,-52.17241429957812
30th < 2040,30th < 2040 < d027,West,72.94455570583477,51.128966013586556,,
30th < 2040,30th < 2040 < d028,East,586.3805558303609,,,-74.43528621663133
30th < 2040,30th < 2040 < d028,West,,72.94658049229871,,
30th < 2040,30th < 2040 < d029,East,554.6874935116482,,,-63.15646582653073
30th < 2040,30th < 2040 < d029,West,,61.89333651000011,,
30th < 2040,30th < 2040 < d030,East,610.8857573309763,,,-5.164194063869253
30th < 2040,30th < 2040 < d030,West,116.8612691032927,5.0609101825918685,,
30th < 2040,30th < 2040 < d031,East,610.8857573309764,,,
30th < 2040,30th < 2040 < d031,West,116.8612691032927,,,
30th < 2040,30th < 2040 < d032,East,610.8857573309763,,,-7.228630543091368
30th < 2040,30th < 2040 < d032,West,116.8612691032927,7.084057932229541,,
30th < 2040,30th < 2040 < d033,East,610.8857573309764,,,-65.24944910081967
30th < 2040,30th < 2040 < d033,West,116.8612691032927,63.94446011880328,,
30th < 2040,30th < 2040 < d034,East,610.8857573309763,,,-192.0
30th < 2040,30th < 2040 < d034,West,116.8612691032927,188.16,,
30th < 2040,30th < 2040 < d035,East,610.8857573309764,,,-192.0
30th < 2040,30th < 2040 < d035,West,116.8612691032927,188.16,,
30th < 2040,30th < 2040 < d036,East,610.8857573309763,,,-192.0
30th < 2040,30th < 2040 < d036,West,116.8612691032927,188.16,,
30th < 2040,30th < 2040 < d037,East,610.8857573309763,,,-192.0
30th < 2040,30th < 2040 < d037,West,116.8612691032927,188.16,,
30th < 2040,30th < 2040 < d038,East,610.8857573309763,,,-139.083011739523
30th < 2040,30th < 2040 < d038,West,116.8612691032927,136.3013515047325,,
30th < 2040,30th < 2040 < d039,East,539.7686079646094,,,-150.67678299050044
30th < 2040,30th < 2040 < d039,West,,147.66324733069044,,
30th < 2040,30th < 2040 < d040,East,531.9582018642291,,,-114.93833242158854
30th < 2040,30th < 2040 < d040,West,,112.63956577315678,,
30th < 2040,30th < 2040 < d041,East,233.61182004898598,,,-69.42602137890486
30th < 2040,30th < 2040 < d041,West,,68.03750095132678,,
30th < 2040,30th < 2040 < d042,East,216.11084211550988,,,-57.963925576754306
30th < 2040,30th < 2040 < d042,West,,56.804647065219214,,
30th < 2040,30th < 2040 < d043,East,309.6871291224461,,,-46.29521328702628
30th < 2040,30th < 2040 < d043,West,,45.36930902128575,,
30th < 2040,30th < 2040 < d044,East,183.44339451858895,,,-8.996076534542636
30th < 2040,30th < 2040 < d044,West,,8.816155003851783,,
30th < 2040,30th < 2040 < d045,East,116.62539052316568,,,
30th < 2040,30th < 2040 < d046,East,213.0291736339542,,,
30th < 2040,30th < 2040 < d047,East,273.57887235077595,,,
30th < 2040,30th < 2040 < d048,East,281.0801581017843,,,
30th < 2040,30th < 2040 < d049,East,290.737636783164,,,
30th < 2040,30th < 2040 < d050,East,182.7901847622319,,,
30th < 2040,30th < 2040 < d051,East,116.62539052316568,,,
30th < 2040,30th < 2040 < d055,East,57.06314409777988,,,
